Date,Open,High,Low,Close,Adj Close,Volume,returns,direction
2010-03-11,7.996786117553711,8.053570747375488,7.975714206695557,8.053570747375488,6.84507417678833,405700400,0.002935369263776577,1
2010-03-12,8.120356559753418,8.133213996887207,8.0625,8.092857360839844,6.8784637451171875,416323600,0.004878160842773704,0
2010-03-15,8.049285888671875,8.053570747375488,7.8660712242126465,7.994286060333252,6.794685363769531,493502800,-0.012180036804252059,1
2010-03-16,8.006428718566895,8.03499984741211,7.946785926818848,8.016071319580078,6.813201904296875,446908000,0.0027251037906839137,0
2010-03-17,8.032142639160156,8.087499618530273,7.973928928375244,8.00428581237793,6.803185939788818,450956800,-0.0014702348235551277,1
2010-03-18,8.003570556640625,8.035714149475098,7.950356960296631,8.023214340209961,6.819273471832275,342109600,0.0023647990933506335,0
2010-03-19,8.028214454650879,8.044285774230957,7.901071071624756,7.9375,6.746420383453369,559445600,-0.0106832918298575,1
2010-03-22,7.873929023742676,8.071429252624512,7.862500190734863,8.026785850524902,6.82230806350708,456419600,0.011248611089751392,1
2010-03-23,8.058570861816406,8.170714378356934,8.003570556640625,8.15571403503418,6.93189001083374,602431200,0.016062242958786,1
2010-03-24,8.130000114440918,8.221428871154785,8.125356674194336,8.19178581237793,6.962549686431885,597780400,0.004422884028154828,0
2010-03-25,8.247142791748047,8.248929023742676,8.08035659790039,8.094642639160156,6.879982948303223,542284400,-0.01185860756649526,1
2010-03-26,8.176786422729492,8.283928871154785,8.162500381469727,8.246429443359375,7.008991718292236,640875200,0.018751513929090136,1
2010-03-29,8.321429252624512,8.352499961853027,8.272143363952637,8.299642562866211,7.05421781539917,540744400,0.006452867859032763,1
2010-03-30,8.449999809265137,8.481429100036621,8.366070747375488,8.423213958740234,7.159251689910889,527310000,0.014888761165077202,0
2010-03-31,8.410357475280762,8.450357437133789,8.373571395874023,8.39285659790039,7.1334452629089355,430659600,-0.003604011602761692,1
2010-04-01,8.478928565979004,8.526070594787598,8.3125,8.427499771118164,7.162892818450928,603145200,0.0041276975024737705,1
2010-04-05,8.392143249511719,8.518214225769043,8.384642601013184,8.517499923706055,7.239389896392822,684507600,0.010679342038825146,1
2010-04-06,8.507143020629883,8.579999923706055,8.464285850524902,8.555000305175781,7.271259307861328,447017200,0.004402745148885057,1
2010-04-07,8.555356979370117,8.640000343322754,8.523571014404297,8.592857360839844,7.303436756134033,628502000,0.004425137850802674,0
2010-04-08,8.587142944335938,8.626428604125977,8.501428604125977,8.569643020629883,7.283707618713379,572989200,-0.0027015856583114672,1
2010-04-09,8.6225004196167,8.63892936706543,8.587857246398926,8.635356903076172,7.33955717086792,334182800,0.007668217017686052,1
2010-04-12,8.649999618530273,8.681071281433105,8.63607120513916,8.653214454650879,7.354737281799316,333026400,0.0020679575581115106,1
2010-04-13,8.637857437133789,8.671428680419922,8.61107063293457,8.65821361541748,7.358986854553223,306210800,0.0005777229713652687,1
2010-04-14,8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,7.457944393157959,404076400,0.013447269158517239,1
2010-04-15,8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,7.5559916496276855,376784800,0.013146677274347596,0
2010-04-16,8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,7.50985050201416,750545600,-0.006106411812859758,0
2010-04-19,8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,7.499833583831787,566924400,-0.0013338488262929493,0
2010-04-20,8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,7.424551963806152,738326400,-0.01003765444374316,1
2010-04-21,9.242856979370117,9.29464340209961,9.133213996887207,9.257857322692871,7.868648052215576,982391200,0.059814386650371976,1
2010-04-22,9.222857475280762,9.526785850524902,9.149999618530273,9.516785621643066,8.088719367980957,793424800,0.027968490972042792,1
2010-04-23,9.571070671081543,9.72071361541748,9.535714149475098,9.672499656677246,8.2210693359375,796955600,0.01636204084287196,0
2010-04-26,9.710000038146973,9.730713844299316,9.578213691711426,9.625,8.180700302124023,479068800,-0.004910794351329351,0
2010-04-27,9.545356750488281,9.565713882446289,9.304286003112793,9.35857105255127,7.954250812530518,709343600,-0.027680929605062854,0
2010-04-28,9.401785850524902,9.428570747375488,9.157500267028809,9.342857360839844,7.940892696380615,758402400,-0.0016790695527328925,1
2010-04-29,9.393570899963379,9.64285659790039,9.357500076293945,9.59428596496582,8.154592514038086,558840800,0.026911317856550765,0
2010-04-30,9.618213653564453,9.663213729858398,9.321429252624512,9.3246431350708,7.925412178039551,542463600,-0.02810452292954768,1
2010-05-03,9.422857284545898,9.567143440246582,9.388570785522461,9.512499809265137,8.085078239440918,454342000,0.02014625884049015,0
2010-05-04,9.38892936706543,9.403214454650879,9.16964340209961,9.238571166992188,7.852257251739502,723819600,-0.028796704101496373,0
2010-05-05,9.036786079406738,9.21928596496582,8.883213996887207,9.142499923706055,7.770601272583008,883103200,-0.010398928746620295,0
2010-05-06,9.065357208251953,9.223214149475098,7.1160712242126465,8.79464340209961,7.4749436378479,1285860800,-0.038048293629674546,0
2010-05-07,8.70392894744873,8.806071281433105,8.043213844299316,8.42357063293457,7.159551620483398,1676018400,-0.04219304321951811,1
2010-05-10,8.9375,9.094642639160156,8.876070976257324,9.071070671081543,7.709893226623535,984306400,0.07686764513083921,1
2010-05-11,8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,7.7866902351379395,848906800,0.00996119834221143,1
2010-05-12,9.258570671081543,9.397500038146973,9.239286422729492,9.360357284545898,7.9557695388793945,654379600,0.021713629012991786,0
2010-05-13,9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,7.8425445556640625,599712400,-0.014231721379604378,0
2010-05-14,9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,7.704729080200195,759362800,-0.017572470939327234,1
2010-05-17,9.096428871154785,9.149286270141602,8.846785545349121,9.079285621643066,7.716871738433838,762834800,0.0015759560861625665,0
2010-05-18,9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133789,7.660415172576904,782678400,-0.007316454980877185,0
2010-05-19,8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,7.53838586807251,1025726800,-0.01592967098826681,0
2010-05-20,8.638570785522461,8.708929061889648,8.436071395874023,8.491429328918457,7.21722936630249,1282915200,-0.042602783619996254,1
2010-05-21,8.3149995803833,8.73214340209961,8.262499809265137,8.65428638458252,7.355647087097168,1223891200,0.019178992058431765,1
2010-05-24,8.831428527832031,8.960714340209961,8.795000076293945,8.812856674194336,7.490423679351807,754238800,0.018322745812330288,0
2010-05-25,8.548213958740234,8.812856674194336,8.470000267028809,8.757857322692871,7.443675994873047,1048006400,-0.006240808574875967,0
2010-05-26,8.931428909301758,9.004643440246582,8.70535659790039,8.71821403503418,7.409982204437256,850654000,-0.004526596654637172,1
2010-05-27,8.949999809265137,9.067500114440918,8.896785736083984,9.048213958740234,7.690464496612549,666282400,0.03785178046558024,1
2010-05-28,9.26392936706543,9.264286041259766,9.048213958740234,9.174285888671875,7.797619342803955,815614800,0.01393334977560512,1
2010-06-01,9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251953,7.9175190925598145,876472800,0.015376817475708737,1
2010-06-02,9.447856903076172,9.45714282989502,9.297499656677246,9.426786422729492,8.012228012084961,688548000,0.01196188315557345,0
2010-06-03,9.47071361541748,9.483928680419922,9.3003568649292,9.397143363952637,7.987033367156982,650106800,-0.003144556102955831,0
2010-06-04,9.221785545349121,9.353570938110352,9.093929290771484,9.14142894744873,7.769688129425049,758304400,-0.027211930966683395,0
2010-06-07,9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,7.617306709289551,886942000,-0.019612470232329482,0
2010-06-08,9.044285774230957,9.064286231994629,8.773214340209961,8.904643058776855,7.568435192108154,1000770400,-0.0064158634733026965,0
2010-06-09,8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,7.382359027862549,854630000,-0.024585970411884928,1
2010-06-10,8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,7.604254245758057,776356000,0.03005765165496932,1
2010-06-11,8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918457,7.695322036743164,545759200,0.011975630463945341,1
2010-06-14,9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,7.718694686889648,602960400,0.003037266794842397,1
2010-06-15,9.130000114440918,9.280357360839844,9.125,9.274642944335938,7.882915019989014,585074000,0.021275773509834783,1
2010-06-16,9.324999809265137,9.5625,9.30821418762207,9.54464340209961,8.112398147583008,783678000,0.029111682183793564,1
2010-06-17,9.664285659790039,9.746429443359375,9.625,9.709643363952637,8.252638816833496,872855200,0.017287179300667255,1
2010-06-18,9.723214149475098,9.821429252624512,9.693571090698242,9.788213729858398,8.31942081451416,784621600,0.008091992976534623,0
2010-06-21,9.917499542236328,9.964642524719238,9.59749984741211,9.64892864227295,8.201035499572754,776490400,-0.014229878037968047,1
2010-06-22,9.720000267028809,9.856071472167969,9.696429252624512,9.780357360839844,8.312745094299316,717262000,0.013621068559994454,0
2010-06-23,9.806428909301758,9.809286117553711,9.567856788635254,9.677499771118164,8.225321769714355,768457200,-0.010516751681642789,0
2010-06-24,9.678570747375488,9.757143020629883,9.574999809265137,9.60714340209961,8.165518760681152,714277200,-0.007270097719715651,0
2010-06-25,9.645000457763672,9.65250015258789,9.493213653564453,9.524999618530273,8.095702171325684,549942400,-0.008550281819607708,1
2010-06-28,9.53321361541748,9.633929252624512,9.447142601013184,9.58214282989502,8.144270896911621,584948000,0.005999287522655328,0
2010-06-29,9.432856559753418,9.442500114440918,9.08214282989502,9.14892864227295,7.776065349578857,1133344800,-0.045210575057439084,0
2010-06-30,9.168213844299316,9.213213920593262,8.928929328918457,8.983214378356934,7.635217189788818,739452000,-0.018112969331767093,0
2010-07-01,9.08214282989502,9.100000381469727,8.686429023742676,8.874285697937012,7.542635917663574,1022896000,-0.012125802171922051,0
2010-07-02,8.946070671081543,8.961786270141602,8.685713768005371,8.819286346435547,7.495889186859131,693842800,-0.006197608841267077,1
2010-07-06,8.964285850524902,9.028571128845215,8.791428565979004,8.879643440246582,7.547187805175781,615235600,0.006843761665072723,1
2010-07-07,8.946070671081543,9.241786003112793,8.91964340209961,9.238213539123535,7.851951599121094,654556000,0.04038113706815638,0
2010-07-08,9.374285697937012,9.389286041259766,9.103214263916016,9.217499732971191,7.834345817565918,738144400,-0.002242187416930941,1
2010-07-09,9.174642562866211,9.282142639160156,9.1128568649292,9.272143363952637,7.880789756774902,433322400,0.005928248718682694,0
2010-07-12,9.233214378356934,9.351785659790039,9.102143287658691,9.188928604125977,7.810062408447266,562878400,-0.008974705907824343,0
2010-07-13,9.15428638458252,9.157142639160156,8.801071166992188,8.992856979370117,7.643414497375488,1190924000,-0.021337811316525013,1
2010-07-14,8.906429290771484,9.135713577270508,8.89285659790039,9.026070594787598,7.671642780303955,812047600,0.003693332996807852,0
2010-07-15,8.865357398986816,9.177499771118164,8.83214282989502,8.98035717010498,7.632788181304932,824866000,-0.005064598620469041,0
2010-07-16,9.042142868041992,9.106071472167969,8.871786117553711,8.925000190734863,7.585738658905029,1039858400,-0.006164229141619959,0
2010-07-19,8.924285888671875,8.924285888671875,8.557143211364746,8.770713806152344,7.454603672027588,1024478000,-0.01728698949975216,1
2010-07-20,8.675000190734863,9.032142639160156,8.571785926818848,8.996070861816406,7.646146297454834,1074950800,0.025694266241589325,1
2010-07-21,9.467499732971191,9.469642639160156,9.071429252624512,9.079999923706055,7.717480182647705,1185671200,0.00932952431998757,1
2010-07-22,9.20285701751709,9.285714149475098,9.118213653564453,9.250714302062988,7.86257791519165,645318800,0.01880114314882686,1
2010-07-23,9.181785583496094,9.299285888671875,9.152856826782227,9.283571243286133,7.8905029296875,533388800,0.0035518274751840107,0
2010-07-26,9.285714149475098,9.289285659790039,9.20392894744873,9.260000228881836,7.87047004699707,420551600,-0.0025390029102586587,1
2010-07-27,9.31678581237793,9.45714282989502,9.296428680419922,9.431428909301758,8.016176223754883,584771600,0.018512816002448584,0
2010-07-28,9.416786193847656,9.499643325805664,9.29464340209961,9.319999694824219,7.921462059020996,519985200,-0.011814669394119237,0
2010-07-29,9.311071395874023,9.380356788635254,9.146429061889648,9.21821403503418,7.834954261779785,643806800,-0.010921208489584444,0
2010-07-30,9.13892936706543,9.274999618530273,9.103570938110352,9.1875,7.8088483810424805,448210000,-0.003331885646986499,1
2010-08-02,9.30142879486084,9.378213882446289,9.272143363952637,9.351785659790039,7.948483943939209,428055600,0.01788143235809958,1
2010-08-03,9.321785926818848,9.402142524719238,9.265000343322754,9.354642868041992,7.9509100914001465,417653600,0.0003055254211223879,1
2010-08-04,9.3871431350708,9.438570976257324,9.296786308288574,9.392143249511719,7.982783794403076,420375200,0.0040087453897186265,0
2010-08-05,9.34749984741211,9.399286270141602,9.305356979370117,9.346428871154785,7.943929195404053,289097200,-0.004867299948742798,0
2010-08-06,9.277856826782227,9.338929176330566,9.201070785522461,9.288928985595703,7.8950581550598145,444897600,-0.006152070095621243,1
2010-08-09,9.338570594787598,9.362500190734863,9.270357131958008,9.348214149475098,7.9454474449157715,303128000,0.006382346551613072,0
2010-08-10,9.280357360839844,9.301786422729492,9.198213577270508,9.264642715454102,7.874416351318359,451920000,-0.00893982879346944,0
2010-08-11,9.121429443359375,9.131786346435547,8.921786308288574,8.935357093811035,7.594542980194092,620054400,-0.035542182440969294,1
2010-08-12,8.810357093811035,9.039285659790039,8.789999961853027,8.992500305175781,7.643113136291504,534920400,0.006395179371658788,0
2010-08-13,8.987500190734863,8.99571418762207,8.896071434020996,8.896429061889648,7.561456680297852,354869200,-0.010683485129362458,0
2010-08-16,8.842143058776855,8.928929328918457,8.807856559753418,8.84428596496582,7.51713752746582,318430000,-0.00586112658922866,1
2010-08-17,8.931428909301758,9.093929290771484,8.899999618530273,8.998929023742676,7.648573398590088,422640400,0.017485081259180246,1
2010-08-18,9.012857437133789,9.095356941223145,8.984999656677246,9.038213729858398,7.681962966918945,339696000,0.004365486827607512,0
2010-08-19,9.029999732971191,9.052857398986816,8.881428718566895,8.924285888671875,7.585132122039795,426706000,-0.01260512802548075,0
2010-08-20,8.90678596496582,9.068571090698242,8.89285659790039,8.915714263916016,7.577846527099609,384230000,-0.0009604829857299269,0
2010-08-23,8.992500305175781,9.0,8.758929252624512,8.778571128845215,7.4612812995910645,414041600,-0.015382181506853665,0
2010-08-24,8.666786193847656,8.678570747375488,8.523214340209961,8.568928718566895,7.2830963134765625,602565600,-0.023881154142439298,1
2010-08-25,8.501428604125977,8.713929176330566,8.471428871154785,8.674642562866211,7.372948169708252,596867600,0.012336879879775164,0
2010-08-26,8.766071319580078,8.776785850524902,8.581428527832031,8.581428527832031,7.293724060058594,466505200,-0.010745576472880103,1
2010-08-27,8.633929252624512,8.664643287658691,8.412857055664062,8.62928581237793,7.334399223327637,548391200,0.005576843574549795,1
2010-08-30,8.598570823669434,8.776785850524902,8.59571361541748,8.660714149475098,7.361110687255859,383289200,0.003642055412290013,1
2010-08-31,8.637499809265137,8.734286308288574,8.583929061889648,8.682143211364746,7.379324436187744,420786800,0.0024742834736033448,1
2010-09-01,8.838213920593262,8.980713844299316,8.795714378356934,8.940357208251953,7.59879207611084,697037600,0.02974081290771724,1
2010-09-02,8.973570823669434,9.006071090698242,8.8774995803833,9.006071090698242,7.654646873474121,415427600,0.0073502524469195585,1
2010-09-03,9.110357284545898,9.242142677307129,9.089285850524902,9.241786003112793,7.8549885749816895,520788800,0.026172890491393597,0
2010-09-07,9.165714263916016,9.268928527832031,9.151785850524902,9.207500457763672,7.825850009918213,342557600,-0.0037098397796241356,1
2010-09-08,9.277856826782227,9.442500114440918,9.253570556640625,9.390000343322754,7.980960369110107,526551200,0.0198207848477705,1
2010-09-09,9.465714454650879,9.518570899963379,9.390000343322754,9.395357131958008,7.985516548156738,438575200,0.0005704780020656663,1
2010-09-10,9.399642944335938,9.446429252624512,9.335714340209961,9.407500267028809,7.995835781097412,387542400,0.001292461255091304,1
2010-09-13,9.493571281433105,9.581428527832031,9.491429328918457,9.537142753601074,8.106026649475098,388780000,0.013780758213383537,1
2010-09-14,9.507499694824219,9.613213539123535,9.482856750488281,9.57357120513916,8.136985778808594,408150400,0.0038196399570857853,1
2010-09-15,9.577500343322754,9.656429290771484,9.565713882446289,9.650713920593262,8.202553749084473,429368800,0.008057882873706568,1
2010-09-16,9.651429176330566,9.881071090698242,9.625,9.8774995803833,8.395308494567871,652103200,0.023499366125246945,0
2010-09-17,9.917499542236328,9.927143096923828,9.774286270141602,9.834643363952637,8.358882904052734,634477200,-0.004338771779426542,1
2010-09-20,9.859999656677246,10.135000228881836,9.851785659790039,10.115357398986816,8.597475051879883,658677600,0.028543387354857508,1
2010-09-21,10.137857437133789,10.262499809265137,10.099642753601074,10.134642601013184,8.613866806030273,668074400,0.0019065270030200754,1
2010-09-22,10.096785545349121,10.28499984741211,10.086071014404297,10.276785850524902,8.73468017578125,585289600,0.014025482210641371,1
2010-09-23,10.22607135772705,10.455714225769043,10.214285850524902,10.318571090698242,8.770195960998535,786116800,0.004065983351322355,1
2010-09-24,10.432143211364746,10.483214378356934,10.376786231994629,10.4399995803833,8.87340259552002,649488000,0.011767955913442485,0
2010-09-27,10.499285697937012,10.526070594787598,10.393214225769043,10.398571014404297,8.838186264038086,482834800,-0.003968253605761474,0
2010-09-28,10.420356750488281,10.420356750488281,9.821429252624512,10.244999885559082,8.707664489746094,1035042400,-0.014768483922693365,1
2010-09-29,10.258213996887207,10.350357055664062,10.214285850524902,10.263214111328125,8.723143577575684,469644000,0.0017778649070281372,0
2010-09-30,10.321429252624512,10.35714340209961,10.04464340209961,10.133929252624512,8.61325740814209,673391600,-0.012596917232868932,0
2010-10-01,10.219642639160156,10.234999656677246,10.048213958740234,10.09000015258789,8.575922012329102,448142800,-0.004334853632932623,0
2010-10-04,10.057143211364746,10.103570938110352,9.920356750488281,9.95142936706543,8.458145141601562,435302000,-0.013733477049246656,1
2010-10-05,10.071429252624512,10.337499618530273,10.0649995803833,10.319286346435547,8.770800590515137,501967200,0.036965240449532866,1
2010-10-06,10.342499732971191,10.428214073181152,10.187856674194336,10.328213691711426,8.778388977050781,670868800,0.0008651126614935833,1
2010-10-07,10.369285583496094,10.374285697937012,10.246786117553711,10.329285621643066,8.779298782348633,408399600,0.00010378657564968918,1
2010-10-08,10.418213844299316,10.51785659790039,10.35714340209961,10.5024995803833,8.92652416229248,658403200,0.016769209903277016,1
2010-10-11,10.526429176330566,10.615714073181152,10.521429061889648,10.54857063293457,8.965682029724121,427753200,0.004386675019470765,1
2010-10-12,10.5503568649292,10.696429252624512,10.446070671081543,10.662142753601074,9.062209129333496,558544000,0.010766588632578511,1
2010-10-13,10.721428871154785,10.784285545349121,10.70714282989502,10.71928596496582,9.110776901245117,630092400,0.0053594490981137,1
2010-10-14,10.774642944335938,10.802499771118164,10.728570938110352,10.796786308288574,9.176651000976562,435296400,0.007229991211732845,1
2010-10-15,10.979999542236328,11.25,10.889642715454102,11.240714073181152,9.553963661193848,922194000,0.0411166575142623,1
2010-10-18,11.373929023742676,11.39285659790039,11.224642753601074,11.35714340209961,9.652921676635742,1093010800,0.010357823191699422,0
2010-10-19,10.835714340209961,11.206070899963379,10.71500015258789,11.053214073181152,9.394599914550781,1232784000,-0.02676107170243791,1
2010-10-20,11.035714149475098,11.223214149475098,10.959643363952637,11.090356826782227,9.42617130279541,721624400,0.003360357752519638,0
2010-10-21,11.15571403503418,11.240714073181152,10.95714282989502,11.054286003112793,9.395513534545898,551460000,-0.003252449333490004,0
2010-10-22,11.038213729858398,11.072856903076172,10.939286231994629,10.981071472167969,9.333281517028809,372778000,-0.0066231804500270774,1
2010-10-25,11.038928985595703,11.128570556640625,11.015713691711426,11.029999732971191,9.374869346618652,392462000,0.0044556909521291654,0
2010-10-26,10.959643363952637,11.062143325805664,10.916070938110352,11.001786231994629,9.350889205932617,392929600,-0.00255788772979082,0
2010-10-27,10.987500190734863,11.067856788635254,10.914285659790039,10.993928909301758,9.344207763671875,399002800,-0.0007141860900751196,0
2010-10-28,10.998213768005371,11.0,10.746429443359375,10.901429176330566,9.265591621398926,551051200,-0.00841371030632454,0
2010-10-29,10.865357398986816,10.924285888671875,10.745356559753418,10.749285697937012,9.136276245117188,430511200,-0.013956287375960996,1
2010-11-01,10.793571472167969,10.914285659790039,10.79285717010498,10.863571166992188,9.233414649963379,423889200,0.010631912879300431,1
2010-11-02,10.964285850524902,11.078213691711426,10.964285850524902,11.04857063293457,9.39065170288086,433930000,0.017029341742104576,1
2010-11-03,11.120356559753418,11.174285888671875,11.018928527832031,11.171428680419922,9.495072364807129,508348400,0.011119813735826156,1
2010-11-04,11.266071319580078,11.4350004196167,11.251070976257324,11.366786003112793,9.661117553710938,642488000,0.01748722820343218,0
2010-11-05,11.356785774230957,11.413213729858398,11.3125,11.326070785522461,9.62651252746582,361253200,-0.003581946346063236,1
2010-11-08,11.328571319580078,11.420356750488281,11.312856674194336,11.37928581237793,9.671741485595703,281758400,0.004698454376913297,0
2010-11-09,11.466071128845215,11.475000381469727,11.23214340209961,11.28857135772705,9.594640731811523,383544000,-0.007971893504265748,1
2010-11-10,11.308570861816406,11.384642601013184,11.198213577270508,11.358214378356934,9.653830528259277,384227200,0.006169338742959107,0
2010-11-11,11.25,11.371429443359375,11.223214149475098,11.308929443359375,9.61194133758545,361284000,-0.0043391446362793795,0
2010-11-12,11.285714149475098,11.303570747375488,10.843929290771484,11.001070976257324,9.350282669067383,795846800,-0.027222600392367458,0
2010-11-15,11.01642894744873,11.090714454650879,10.938214302062988,10.965714454650879,9.320231437683105,403606000,-0.0032139163253062097,0
2010-11-16,10.918571472167969,10.985713958740234,10.6899995803833,10.771071434020996,9.15479564666748,657650000,-0.01775014491165494,0
2010-11-17,10.757143020629883,10.856785774230957,10.634285926818848,10.73214340209961,9.121708869934082,479449600,-0.0036141280985687585,1
2010-11-18,10.899999618530273,11.059642791748047,10.881786346435547,11.01535701751709,9.36242389678955,494491200,0.02638928728459522,0
